ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump,death_dum,COORD_X,COORD_Y
407,0,0,0,0,178.680000000000000,12.530000000000000,342.010000000000000,0,529073.799821672000000,181138.051708863000000
408,0,0,0,0,182.950000000000000,8.580000000000000,346.540000000000000,0,529068.389192726000000,181136.264394222000000
409,0,0,0,0,193.280000000000000,15.370000000000000,354.910000000000000,0,529068.012864292000000,181159.188371760000000
410,0,0,0,0,190.930000000000000,20.320000000000000,352.010000000000000,0,529072.365383873000000,181162.103738775000000
411,0,0,0,0,185.920000000000000,19.780000000000000,346.370000000000000,0,529079.220448627000000,181163.762757866000000
412,0,0,0,0,177.960000000000000,8.650000000000000,337.290000000000000,0,529090.178020399000000,181166.020965706000000
413,0,0,0,0,165.510000000000000,8.290000000000000,321.210000000000000,0,529112.005166311000000,181173.999997870000000
414,0,0,0,0,159.130000000000000,11.490000000000000,315.820000000000000,0,529114.547276924000000,181167.135024323000000
415,0,0,0,0,174.590000000000000,11.630000000000000,329.190000000000000,0,529107.663892047000000,181182.799137444000000
416,0,0,0,0,184.690000000000000,12.220000000000000,343.370000000000000,0,529086.512674955000000,181172.527439142000000
417,0,0,0,0,190.270000000000000,17.100000000000000,348.270000000000000,0,529083.991545985000000,181178.568010582000000
418,0,0,0,0,196.890000000000000,23.800000000000000,354.170000000000000,0,529080.733534534000000,181185.249823857000000
419,0,0,0,0,202.190000000000000,29.340000000000000,358.970000000000000,0,529077.928916822000000,181190.293260215000000
420,0,0,0,0,208.520000000000000,38.460000000000000,364.740000000000000,0,529074.486107030000000,181196.145435689000000
421,0,0,0,0,181.700000000000000,16.730000000000000,335.840000000000000,0,529103.196467113000000,181188.460274460000000
422,0,0,0,0,187.270000000000000,23.090000000000000,340.480000000000000,0,529101.391270086000000,181194.684015717000000
423,0,0,0,0,194.250000000000000,29.170000000000000,347.100000000000000,0,529096.829363006000000,181200.012778411000000
424,0,0,0,0,200.650000000000000,37.030000000000000,352.860000000000000,0,529093.592288944000000,181205.870168144000000
425,0,0,0,0,208.210000000000000,33.300000000000000,359.550000000000000,0,529090.214649951000000,181213.208894588000000
426,0,0,0,0,215.590000000000000,30.690000000000000,371.030000000000000,0,529071.215554572000000,181203.321904206000000
427,0,0,0,0,220.620000000000000,24.840000000000000,375.380000000000000,0,529069.324276269000000,181208.883510886000000
428,0,0,0,0,229.160000000000000,17.470000000000000,383.450000000000000,0,529063.901720036000000,181215.675347566000000
429,0,0,0,0,214.720000000000000,29.160000000000000,365.010000000000000,0,529088.281469559000000,181220.419325707000000
430,0,0,0,0,244.980000000000000,27.200000000000000,401.350000000000000,0,529043.318169334000000,181215.482599935000000
431,0,0,0,0,244.830000000000000,22.000000000000000,400.310000000000000,0,529046.715460124000000,181219.528616501000000
432,0,0,0,0,244.110000000000000,16.980000000000000,398.740000000000000,0,529050.438121228000000,181222.922940442000000
433,0,0,0,0,240.380000000000000,14.560000000000000,394.700000000000000,0,529054.578274287000000,181222.038143648000000
434,0,0,0,0,237.420000000000000,12.700000000000000,391.370000000000000,0,529058.290176136000000,181221.802432028000000
435,0,0,0,0,236.660000000000000,9.730000000000000,389.970000000000000,0,529061.120447067000000,181223.854185009000000
436,0,0,0,0,233.200000000000000,9.500000000000000,385.970000000000000,0,529065.754041920000000,181223.806876590000000
437,0,0,0,0,221.480000000000000,21.200000000000000,371.540000000000000,0,529083.727974494000000,181225.418333544000000
438,0,0,0,0,218.540000000000000,25.100000000000000,367.660000000000000,0,529088.855005340000000,181226.208527772000000
439,0,0,0,0,215.680000000000000,20.530000000000000,363.820000000000000,0,529093.982034798000000,181226.998727199000000
440,0,0,0,0,212.070000000000000,15.460000000000000,358.930000000000000,0,529100.446446295000000,181227.822907448000000
441,0,0,0,0,205.420000000000000,10.920000000000000,349.060000000000000,0,529114.280198296000000,181230.319232434000000
442,0,0,0,0,202.170000000000000,13.200000000000000,343.980000000000000,0,529121.456353450000000,181231.491502456000000
443,0,0,0,0,199.270000000000000,10.840000000000000,339.800000000000000,0,529126.805883610000000,181231.627430650000000
444,0,0,0,0,197.330000000000000,9.690000000000000,335.970000000000000,0,529132.940709570000000,181233.268225833000000
445,0,0,0,0,189.710000000000000,8.720000000000000,330.140000000000000,0,529133.672961002000000,181224.707375336000000
446,0,0,0,0,184.040000000000000,13.130000000000000,325.840000000000000,0,529134.247869525000000,181218.287391124000000
447,0,0,0,0,179.150000000000000,17.050000000000000,321.760000000000000,0,529135.710953458000000,181213.374882927000000
448,0,0,0,0,174.400000000000000,21.530000000000000,317.880000000000000,0,529136.968287812000000,181208.457146623000000
449,0,0,0,0,168.280000000000000,28.050000000000000,313.130000000000000,0,529138.065961859000000,181201.720468000000000
450,0,0,0,0,164.110000000000000,24.670000000000000,309.720000000000000,0,529139.306540551000000,181197.462264660000000
451,0,0,0,0,189.250000000000000,7.040000000000000,324.150000000000000,0,529147.376808788000000,181232.315167056000000
452,0,0,0,0,188.120000000000000,14.790000000000000,320.160000000000000,0,529154.725181922000000,181234.811778053000000
453,0,0,0,0,185.650000000000000,22.900000000000000,314.220000000000000,0,529164.053327507000000,181236.368782318000000
454,0,0,0,0,186.190000000000000,21.010000000000000,312.580000000000000,0,529168.521174929000000,181238.792199508000000
455,0,0,0,0,186.250000000000000,19.800000000000000,310.790000000000000,0,529172.495596966000000,181240.378130267000000
456,0,0,0,0,184.330000000000000,17.400000000000000,306.960000000000000,0,529177.647750445000000,181240.179116024000000
457,0,0,0,0,184.210000000000000,18.150000000000000,304.270000000000000,0,529183.062424304000000,181241.801666607000000
458,0,0,0,0,183.250000000000000,18.910000000000000,301.450000000000000,0,529187.378999093000000,181242.076389992000000
459,0,0,0,0,184.190000000000000,11.750000000000000,299.040000000000000,0,529193.694395315000000,181244.711788250000000
460,0,0,0,0,182.640000000000000,10.990000000000000,295.570000000000000,0,529198.237678081000000,181244.167336297000000
461,0,0,0,0,184.790000000000000,8.590000000000000,294.980000000000000,0,529202.585859483000000,181247.247700704000000
462,0,0,0,0,181.430000000000000,10.470000000000000,317.270000000000000,0,529150.240142401000000,181224.963404641000000
463,0,0,0,0,176.260000000000000,14.370000000000000,313.200000000000000,0,529151.098556859000000,181219.540564182000000
464,0,0,0,0,171.460000000000000,18.700000000000000,309.610000000000000,0,529151.541278553000000,181214.272148746000000
465,0,0,0,0,166.340000000000000,23.770000000000000,305.360000000000000,0,529153.008570777000000,181209.194762181000000
466,0,0,0,0,161.390000000000000,26.060000000000000,301.670000000000000,0,529153.558361280000000,181203.764078439000000
467,0,0,0,0,152.970000000000000,16.670000000000000,295.510000000000000,0,529154.414477328000000,181194.381429803000000
468,0,0,0,0,157.610000000000000,18.290000000000000,304.340000000000000,0,529141.428793156000000,181190.916612959000000
469,0,0,0,0,151.880000000000000,12.900000000000000,299.410000000000000,0,529143.830349254000000,181185.532986917000000
470,0,0,0,0,145.770000000000000,7.930000000000000,294.160000000000000,0,529146.446043820000000,181179.824824662000000
471,0,0,0,0,121.090000000000000,27.510000000000000,261.370000000000000,0,529181.205394471000000,181173.118772314000000
472,0,0,0,0,121.550000000000000,40.380000000000000,258.610000000000000,0,529186.886855073000000,181176.398001945000000
473,0,0,0,0,122.350000000000000,38.260000000000000,257.180000000000000,0,529190.428857020000000,181178.797900294000000
474,0,0,0,0,120.860000000000000,20.100000000000000,252.390000000000000,0,529197.197757866000000,181179.794931989000000
475,0,0,0,0,147.280000000000000,13.760000000000000,265.690000000000000,0,529205.397627063000000,181209.536555942000000
476,0,0,0,0,152.430000000000000,9.360000000000000,270.760000000000000,0,529202.909906703000000,181214.258005998000000
477,0,0,0,0,171.100000000000000,13.370000000000000,301.060000000000000,0,529169.746519230000000,181222.984341805000000
478,0,0,0,0,179.560000000000000,13.990000000000000,289.800000000000000,0,529204.872006898000000,181242.356136155000000
479,0,0,0,0,175.410000000000000,18.240000000000000,285.770000000000000,0,529206.515751958000000,181238.438177011000000
480,0,0,0,0,168.180000000000000,25.620000000000000,278.830000000000000,0,529209.263716965000000,181231.578480081000000
481,0,0,0,0,164.530000000000000,20.060000000000000,275.140000000000000,0,529210.997766909000000,181228.157787314000000
482,1,0,1,0,143.830000000000000,15.790000000000000,271.840000000000000,1,529189.850407600000000,181201.551765137000000
483,0,0,0,0,159.520000000000000,20.710000000000000,270.180000000000000,0,529213.176861689000000,181223.428493690000000
484,0,0,0,0,150.960000000000000,13.640000000000000,262.810000000000000,0,529215.036691898000000,181215.061309902000000
485,0,0,0,0,146.780000000000000,9.790000000000000,258.420000000000000,0,529217.297708480000000,181211.159049207000000
486,0,0,0,0,146.550000000000000,15.020000000000000,261.630000000000000,0,529211.561805426000000,181210.023264454000000
487,0,0,0,0,127.930000000000000,14.570000000000000,240.510000000000000,0,529224.450049099000000,181193.027065297000000
488,0,0,0,0,130.660000000000000,11.570000000000000,239.820000000000000,0,529228.489632366000000,181196.099603150000000
489,0,0,0,0,125.340000000000000,16.960000000000000,235.210000000000000,0,529229.755446444000000,181190.852122305000000
490,0,0,0,0,155.030000000000000,25.450000000000000,267.760000000000000,0,529227.760361271000000,181232.873760463000000
491,0,0,0,0,150.660000000000000,21.530000000000000,263.620000000000000,0,529229.305444167000000,181228.788309238000000
492,0,0,0,0,147.490000000000000,18.850000000000000,260.580000000000000,0,529230.512550937000000,181225.849191505000000
493,0,0,0,0,143.170000000000000,15.710000000000000,256.330000000000000,0,529232.464948009000000,181221.939088928000000
494,0,0,0,0,173.010000000000000,14.050000000000000,269.780000000000000,0,529260.475527957000000,181257.959298843000000
495,0,0,0,0,173.310000000000000,17.740000000000000,273.040000000000000,0,529253.282659252000000,181257.446363530000000
496,0,0,0,0,171.860000000000000,22.030000000000000,273.490000000000000,0,529249.115104224000000,181255.360486574000000
497,0,0,0,0,172.540000000000000,25.470000000000000,275.920000000000000,0,529244.485722975000000,181255.242744192000000
498,0,0,0,0,171.860000000000000,30.760000000000000,277.410000000000000,0,529239.178149107000000,181253.457860813000000
499,0,0,0,0,172.480000000000000,44.880000000000000,280.980000000000000,0,529231.080361849000000,181252.096994723000000
500,0,0,0,0,171.100000000000000,41.370000000000000,282.110000000000000,0,529224.781763968000000,181248.802017169000000
501,0,0,0,0,180.810000000000000,22.800000000000000,282.680000000000000,0,529219.919219993000000,181245.708553742000000
502,0,0,0,0,75.710000000000000,20.830000000000000,199.340000000000000,0,529245.089084235000000,181154.614362205000000
503,0,0,0,0,68.020000000000000,14.210000000000000,192.400000000000000,0,529248.252842605000000,181147.600268309000000
504,0,0,0,0,79.590000000000000,20.680000000000000,196.930000000000000,0,529240.591555524000000,181145.260557606000000
505,0,0,0,0,76.110000000000000,25.000000000000000,198.680000000000000,0,529235.840180886000000,181141.839931048000000
506,0,0,0,0,40.240000000000000,11.990000000000000,160.890000000000000,0,529270.946072274000000,181125.573885465000000
507,0,0,0,0,40.870000000000000,11.130000000000000,166.560000000000000,0,529262.745207669000000,181124.210355297000000
508,0,0,0,0,40.090000000000000,17.800000000000000,170.110000000000000,0,529255.241286081000000,181119.729760328000000
509,0,0,0,0,52.320000000000000,24.600000000000000,175.280000000000000,0,529247.382589904000000,181117.055040771000000
510,0,0,0,0,47.870000000000000,33.760000000000000,178.670000000000000,0,529241.297971050000000,181113.435512709000000
511,0,0,0,0,44.270000000000000,24.960000000000000,182.080000000000000,0,529235.517784888000000,181109.988723795000000
512,0,0,0,0,73.550000000000000,26.960000000000000,202.390000000000000,0,529229.224426257000000,181138.866868024000000
513,0,0,0,0,70.000000000000000,12.800000000000000,211.310000000000000,0,529214.269129362000000,181131.887001024000000
514,0,0,0,0,41.680000000000000,18.670000000000000,186.020000000000000,0,529229.424763739000000,181106.698976349000000
515,0,0,0,0,69.240000000000000,9.290000000000000,214.530000000000000,0,529208.887882195000000,181128.945354653000000
516,0,0,0,0,40.280000000000000,12.980000000000000,190.210000000000000,0,529223.327542244000000,181103.574119405000000
517,0,0,0,0,69.950000000000000,10.260000000000000,219.010000000000000,0,529202.465275545000000,181126.472207602000000
518,0,0,0,0,72.480000000000000,16.770000000000000,225.440000000000000,0,529193.985107239000000,181123.946760680000000
519,0,0,0,0,40.410000000000000,8.600000000000000,195.080000000000000,0,529216.711729691000000,181100.601073750000000
520,0,0,0,0,41.090000000000000,7.960000000000000,197.530000000000000,0,529213.551849594000000,181099.365802441000000
521,1,0,1,0,36.940000000000000,12.900000000000000,195.550000000000000,1,529213.681810834000000,181094.254427865000000
522,0,0,0,0,32.750000000000000,12.790000000000000,194.470000000000000,0,529212.220215181000000,181086.957721558000000
523,0,0,0,0,31.140000000000000,16.480000000000000,194.450000000000000,0,529210.695731908000000,181082.134261537000000
524,0,0,0,0,29.570000000000000,19.760000000000000,193.570000000000000,0,529210.578010326000000,181078.666486112000000
525,0,0,0,0,27.650000000000000,18.430000000000000,192.160000000000000,0,529210.420292083000000,181072.722849307000000
526,0,0,0,0,28.190000000000000,13.770000000000000,192.390000000000000,0,529209.093175574000000,181068.234387449000000
527,0,0,0,0,27.470000000000000,8.910000000000000,190.540000000000000,0,529209.844597276000000,181062.973824077000000
528,0,0,0,0,26.030000000000000,7.330000000000000,187.880000000000000,0,529211.887334774000000,181059.560978567000000
529,0,0,0,0,48.910000000000000,7.150000000000000,213.180000000000000,0,529188.708667713000000,181072.335865966000000
530,0,0,0,0,50.550000000000000,10.170000000000000,215.010000000000000,0,529187.596050957000000,181075.607374542000000
531,0,0,0,0,52.290000000000000,17.300000000000000,216.720000000000000,0,529187.436776752000000,181081.872930628000000
532,0,0,0,0,60.760000000000000,7.680000000000000,224.190000000000000,0,529183.028240556000000,181093.310136854000000
533,2,0,2,0,17.330000000000000,20.910000000000000,181.820000000000000,1,529220.655605758000000,181071.003217366000000
534,0,0,0,0,13.360000000000000,13.360000000000000,177.060000000000000,0,529226.255245846000000,181073.455458009000000
535,0,0,0,0,19.690000000000000,15.160000000000000,183.740000000000000,0,529217.485061181000000,181066.137901136000000
536,0,0,0,0,7.560000000000000,7.560000000000000,167.630000000000000,0,529232.574418026000000,181059.757015554000000
537,0,0,0,0,12.710000000000000,12.710000000000000,171.420000000000000,0,529228.119013905000000,181056.838895534000000
538,0,0,0,0,18.080000000000000,12.720000000000000,174.770000000000000,0,529224.091891886000000,181053.271711238000000
539,1,0,1,0,22.190000000000000,8.620000000000000,178.550000000000000,1,529220.014454853000000,181051.683126701000000
540,1,0,1,0,51.140000000000000,11.360000000000000,213.160000000000000,1,529186.339787931000000,181060.231407068000000
541,0,0,0,0,93.110000000000000,14.080000000000000,252.390000000000000,0,529145.422798822000000,181049.952039008000000
542,0,0,0,0,87.700000000000000,18.900000000000000,247.590000000000000,0,529150.508099510000000,181052.391123258000000
543,0,0,0,0,85.100000000000000,26.360000000000000,246.830000000000000,0,529152.265862683000000,181060.190302607000000
544,0,0,0,0,79.100000000000000,29.030000000000000,240.620000000000000,0,529158.369250935000000,181059.025498323000000
545,0,0,0,0,73.890000000000000,40.810000000000000,235.780000000000000,0,529163.479680317000000,181060.475297461000000
546,0,0,0,0,69.910000000000000,37.110000000000000,232.410000000000000,0,529167.322032587000000,181063.212788207000000
547,0,0,0,0,63.490000000000000,30.490000000000000,227.070000000000000,0,529173.767987048000000,181068.821282079000000
548,0,0,0,0,60.640000000000000,22.430000000000000,220.490000000000000,0,529177.873971182000000,181053.086648682000000
549,0,0,0,0,64.630000000000000,26.440000000000000,223.890000000000000,0,529174.216419994000000,181051.178795204000000
550,0,0,0,0,71.020000000000000,33.390000000000000,229.450000000000000,0,529168.316475569000000,181048.389002166000000
551,0,0,0,0,76.000000000000000,29.400000000000000,233.650000000000000,0,529163.852645290000000,181045.800705424000000
552,0,0,0,0,83.280000000000000,24.370000000000000,239.820000000000000,0,529157.360555159000000,181042.005938571000000
553,0,0,0,0,87.710000000000000,21.750000000000000,243.490000000000000,0,529153.513990780000000,181039.433338842000000
554,0,0,0,0,88.510000000000000,9.730000000000000,239.060000000000000,0,529157.531931155000000,181027.161234443000000
555,0,0,0,0,81.800000000000000,15.950000000000000,233.000000000000000,0,529163.637665743000000,181029.956243854000000
556,1,0,1,0,76.660000000000000,21.120000000000000,229.190000000000000,1,529167.557777415000000,181033.685647361000000
557,0,0,0,0,70.890000000000000,26.560000000000000,224.480000000000000,0,529172.416371686000000,181036.943939038000000
558,0,0,0,0,66.930000000000000,30.140000000000000,221.020000000000000,0,529175.975245587000000,181038.684292966000000
559,0,0,0,0,62.720000000000000,30.930000000000000,217.650000000000000,0,529179.517352653000000,181041.084181628000000
560,0,0,0,0,57.950000000000000,26.310000000000000,214.100000000000000,0,529183.347138413000000,181044.316333482000000
561,0,0,0,0,53.630000000000000,23.490000000000000,210.170000000000000,0,529187.428783118000000,181045.740005237000000
562,2,0,2,0,51.290000000000000,13.320000000000000,199.550000000000000,1,529197.208060965000000,181033.614386592000000
563,2,0,2,0,57.520000000000000,19.340000000000000,205.810000000000000,1,529190.875630984000000,181031.638521074000000
564,0,0,0,0,62.060000000000000,27.140000000000000,209.480000000000000,0,529187.131954016000000,181029.068511065000000
565,0,0,0,0,65.970000000000000,24.660000000000000,211.940000000000000,0,529184.639595395000000,181025.870353512000000
566,0,0,0,0,69.010000000000000,24.180000000000000,214.580000000000000,0,529182.002441989000000,181024.318412579000000
567,0,0,0,0,73.710000000000000,23.970000000000000,218.550000000000000,0,529178.052995472000000,181021.743179235000000
568,0,0,0,0,78.910000000000000,18.700000000000000,223.380000000000000,0,529173.272124025000000,181019.476795617000000
569,0,0,0,0,84.470000000000000,13.130000000000000,227.430000000000000,0,529169.360386211000000,181015.417621790000000
570,0,0,0,0,47.960000000000000,13.310000000000000,208.490000000000000,0,529190.325882469000000,181055.505100745000000
571,0,0,0,0,46.110000000000000,9.220000000000000,204.200000000000000,0,529193.891134134000000,181049.879997821000000
572,0,0,0,0,43.810000000000000,5.630000000000000,195.450000000000000,0,529201.704367738000000,181040.039865068000000
573,0,0,0,0,44.860000000000000,9.210000000000000,191.630000000000000,0,529205.172064396000000,181034.319449516000000
574,0,0,0,0,45.130000000000000,12.670000000000000,188.290000000000000,0,529208.377055687000000,181031.012597101000000
575,1,0,1,0,47.860000000000000,12.800000000000000,186.370000000000000,1,529210.210409774000000,181026.218728866000000
576,0,0,0,0,49.690000000000000,8.750000000000000,180.440000000000000,0,529216.189274321000000,181020.723515580000000
577,0,0,0,0,56.650000000000000,7.670000000000000,191.010000000000000,0,529205.670320648000000,181018.681231263000000
578,0,0,0,0,64.480000000000000,13.280000000000000,198.140000000000000,0,529198.742397850000000,181013.987321531000000
579,0,0,0,0,68.180000000000000,10.020000000000000,192.470000000000000,0,529205.096882964000000,181005.597356389000000
580,0,0,0,0,62.950000000000000,4.640000000000000,187.520000000000000,0,529209.739474962000000,181009.103725392000000
581,0,0,0,0,54.760000000000000,9.300000000000000,176.350000000000000,0,529220.599389417000000,181013.574927099000000
582,0,0,0,0,57.800000000000000,11.570000000000000,174.930000000000000,0,529222.303450449000000,181009.907220649000000
583,1,0,1,0,62.210000000000000,16.680000000000000,172.330000000000000,1,529225.457058047000000,181004.662879218000000
584,0,0,0,0,26.220000000000000,10.350000000000000,178.050000000000000,0,529219.771205491000000,181046.146439525000000
585,2,0,2,0,28.380000000000000,14.770000000000000,175.480000000000000,1,529221.894094727000000,181041.843985166000000
586,0,0,0,0,30.090000000000000,18.900000000000000,172.700000000000000,0,529224.394825536000000,181038.519235337000000
587,0,0,0,0,32.470000000000000,23.030000000000000,170.170000000000000,0,529226.698440269000000,181035.028124991000000
588,0,0,0,0,36.500000000000000,25.490000000000000,165.780000000000000,0,529230.858136681000000,181029.809369979000000
589,0,0,0,0,40.060000000000000,32.210000000000000,162.790000000000000,0,529233.777719778000000,181025.849877737000000
590,2,0,2,0,43.870000000000000,27.650000000000000,159.900000000000000,1,529236.697307284000000,181021.890387125000000
591,0,0,0,0,22.790000000000000,22.790000000000000,165.590000000000000,0,529232.018757285000000,181043.553580156000000
592,0,0,0,0,19.170000000000000,19.170000000000000,160.740000000000000,0,529237.277253553000000,181046.591590513000000
593,0,0,0,0,65.040000000000000,13.770000000000000,167.910000000000000,0,529230.380657046000000,181001.077040881000000
594,0,0,0,0,69.260000000000000,9.730000000000000,165.910000000000000,0,529233.111334714000000,180996.628696136000000
595,0,0,0,0,73.390000000000000,6.090000000000000,162.740000000000000,0,529237.145853669000000,180992.374858149000000
596,0,0,0,0,52.840000000000000,16.040000000000000,154.970000000000000,0,529242.053947894000000,181013.152392270000000
597,0,0,0,0,57.150000000000000,11.530000000000000,152.020000000000000,0,529245.375989521000000,181009.203140893000000
598,0,0,0,0,62.260000000000000,6.830000000000000,150.180000000000000,0,529247.813047373000000,181004.424637695000000
599,0,0,0,0,67.100000000000000,5.350000000000000,147.440000000000000,0,529251.243910997000000,181000.155458554000000
600,0,0,0,0,77.180000000000000,13.170000000000000,169.500000000000000,0,529230.994104292000000,180988.830088351000000
601,0,0,0,0,80.990000000000000,16.270000000000000,173.620000000000000,0,529227.558834861000000,180985.354399544000000
602,0,0,0,0,84.340000000000000,12.130000000000000,178.030000000000000,0,529223.704717802000000,180982.513460645000000
603,1,0,1,0,91.920000000000000,14.110000000000000,164.690000000000000,1,529240.032062048000000,180973.893076613000000
604,2,0,2,0,95.510000000000000,18.890000000000000,168.810000000000000,1,529236.902721074000000,180970.263812171000000
605,0,0,0,0,98.610000000000000,11.510000000000000,175.490000000000000,0,529230.835154106000000,180967.366581945000000
606,8,0,8,0,102.210000000000000,9.580000000000000,180.590000000000000,1,529226.583377913000000,180964.115296698000000
607,0,0,0,0,106.940000000000000,11.470000000000000,185.850000000000000,0,529222.544180603000000,180959.833902755000000
608,2,0,2,0,110.880000000000000,14.550000000000000,191.780000000000000,1,529217.410062964000000,180956.664315857000000
609,0,0,0,0,113.010000000000000,10.790000000000000,195.800000000000000,0,529213.653779865000000,180955.239229016000000
610,2,0,2,0,87.750000000000000,8.770000000000000,182.470000000000000,1,529219.814562201000000,180979.756110413000000
611,0,0,0,0,93.390000000000000,6.990000000000000,188.920000000000000,0,529214.348200892000000,180975.213013512000000
612,0,0,0,0,97.040000000000000,9.650000000000000,193.470000000000000,0,529210.381123544000000,180972.497210980000000
613,0,0,0,0,99.880000000000000,15.390000000000000,197.410000000000000,0,529206.822159583000000,180970.617558198000000
614,0,0,0,0,82.140000000000000,16.150000000000000,185.110000000000000,0,529215.520379427000000,180986.528351754000000
615,0,0,0,0,79.080000000000000,21.010000000000000,187.290000000000000,0,529212.470319059000000,180990.639890334000000
616,0,0,0,0,76.630000000000000,19.220000000000000,189.650000000000000,0,529209.429619627000000,180994.340531081000000
617,1,0,1,0,84.590000000000000,17.120000000000000,197.560000000000000,1,529202.404140407000000,180988.652409947000000
618,0,0,0,0,86.820000000000000,20.110000000000000,195.290000000000000,0,529205.444837674000000,180984.951765051000000
619,1,0,1,0,46.610000000000000,6.440000000000000,142.110000000000000,1,529258.407794132000000,180991.808049156000000
620,0,0,0,0,40.970000000000000,8.270000000000000,139.220000000000000,0,529262.548265508000000,180987.348335315000000
621,0,0,0,0,37.130000000000000,11.390000000000000,138.430000000000000,0,529264.831760327000000,180982.526562749000000
622,0,0,0,0,32.580000000000000,16.620000000000000,136.680000000000000,0,529268.289145082000000,180977.892064235000000
623,0,0,0,0,28.600000000000000,21.950000000000000,135.180000000000000,0,529271.644377138000000,180973.412384076000000
624,0,0,0,0,25.610000000000000,26.780000000000000,134.080000000000000,0,529274.594980538000000,180969.394657283000000
625,0,0,0,0,23.380000000000000,23.380000000000000,132.950000000000000,0,529277.223104581000000,180966.470631358000000
626,0,0,0,0,22.430000000000000,22.430000000000000,132.910000000000000,0,529280.009414649000000,180961.189411243000000
627,1,0,1,0,21.860000000000000,21.860000000000000,132.240000000000000,1,529282.441230544000000,180958.260394103000000
628,0,0,0,0,87.280000000000000,6.730000000000000,157.990000000000000,0,529245.476652358000000,180978.886010086000000
629,0,0,0,0,52.720000000000000,7.700000000000000,156.610000000000000,0,529247.700123149000000,180976.423922715000000
630,0,0,0,0,49.710000000000000,11.480000000000000,155.370000000000000,0,529250.458391533000000,180972.243876780000000
631,0,0,0,0,46.340000000000000,16.090000000000000,153.630000000000000,0,529253.903766443000000,180968.081307159000000
632,1,0,1,0,44.460000000000000,24.100000000000000,153.790000000000000,1,529256.942379903000000,180960.602687882000000
633,0,0,0,0,41.560000000000000,28.090000000000000,151.540000000000000,0,529260.744388369000000,180957.865924182000000
634,0,0,0,0,41.430000000000000,22.250000000000000,151.940000000000000,0,529264.069488156000000,180950.709424321000000
635,0,0,0,0,39.970000000000000,20.870000000000000,150.010000000000000,0,529269.305737777000000,180945.647927083000000
636,0,0,0,0,40.780000000000000,21.320000000000000,149.190000000000000,0,529274.373692213000000,180939.480251725000000
637,0,0,0,0,44.320000000000000,16.550000000000000,149.920000000000000,0,529278.880721257000000,180932.196410165000000
638,0,0,0,0,45.960000000000000,11.520000000000000,149.210000000000000,0,529282.804931095000000,180928.518282507000000
639,0,0,0,0,48.750000000000000,7.540000000000000,149.380000000000000,0,529286.250360608000000,180924.355734190000000
640,0,0,0,0,50.840000000000000,5.790000000000000,149.240000000000000,0,529289.172988228000000,180921.439205246000000
641,0,0,0,0,23.130000000000000,23.130000000000000,131.970000000000000,0,529286.319291011000000,180952.534705575000000
642,0,0,0,0,26.340000000000000,20.530000000000000,132.070000000000000,0,529290.299519773000000,180946.654204202000000
643,0,0,0,0,28.520000000000000,16.870000000000000,132.080000000000000,0,529292.637192321000000,180943.565381868000000
644,0,0,0,0,30.560000000000000,13.780000000000000,131.830000000000000,0,529295.061019205000000,180940.950996238000000
645,0,0,0,0,36.680000000000000,7.210000000000000,133.420000000000000,0,529298.664643085000000,180934.431261139000000
646,0,0,0,0,39.910000000000000,5.920000000000000,133.390000000000000,0,529301.791593738000000,180931.205108299000000
647,1,0,1,0,55.830000000000000,9.350000000000000,151.680000000000000,1,529291.178066758000000,180915.980701593000000
648,0,0,0,0,58.320000000000000,12.160000000000000,150.900000000000000,0,529295.577081841000000,180912.944320429000000
649,1,0,1,0,62.800000000000000,17.360000000000000,152.400000000000000,1,529298.641904041000000,180908.299853037000000
650,0,0,0,0,44.490000000000000,7.960000000000000,134.090000000000000,0,529305.241040090000000,180926.885259813000000
651,0,0,0,0,49.790000000000000,12.030000000000000,135.950000000000000,0,529308.019393782000000,180921.918680178000000
652,1,0,1,0,55.110000000000000,13.560000000000000,136.270000000000000,1,529312.945230708000000,180917.478985890000000
653,1,0,1,0,58.350000000000000,10.480000000000000,137.680000000000000,1,529314.493658887000000,180914.527505855000000
654,4,0,4,0,62.880000000000000,6.780000000000000,139.520000000000000,1,529316.953535287000000,180910.497315098000000
655,1,0,1,0,61.490000000000000,9.940000000000000,136.120000000000000,1,529319.645935534000000,180912.769628401000000
656,0,0,0,0,63.160000000000000,12.000000000000000,134.300000000000000,0,529323.486127573000000,180912.395100537000000
657,0,0,0,0,60.540000000000000,12.690000000000000,129.850000000000000,0,529325.745859377000000,180916.230554256000000
658,1,0,1,0,59.470000000000000,11.610000000000000,124.990000000000000,1,529329.690293202000000,180919.479221277000000
659,3,0,3,0,69.180000000000000,10.920000000000000,120.290000000000000,1,529335.633919373000000,180921.362035461000000
660,2,0,2,0,64.620000000000000,11.100000000000000,113.830000000000000,1,529340.425736137000000,180926.049008180000000
661,2,0,2,0,61.360000000000000,12.780000000000000,108.370000000000000,1,529344.947091385000000,180929.784614274000000
662,0,0,0,0,53.260000000000000,20.880000000000000,102.070000000000000,0,529343.663165373000000,180937.780087591000000
663,0,0,0,0,90.530000000000000,11.930000000000000,184.920000000000000,0,529277.765403765000000,180883.369511781000000
664,0,0,0,0,87.020000000000000,7.900000000000000,179.920000000000000,0,529282.613333321000000,180885.854048860000000
